#	Relative Sample Time [s]	Average Temperature / Bin [K]
	-490.293541	575.524709
	-486.821867	575.794818
	-483.355156	574.329818
	-479.870081	574.818745
	-476.394977	575.018091
	-472.917101	574.676945
	-469.438644	574.688091
	-465.960958	575.979073
	-462.470651	574.303709
	-459.003101	575.830600
	-455.548904	575.080509
	-452.078541	575.366473
	-448.599514	574.095782
	-445.115177	576.228927
	-441.619253	574.508109
	-438.160142	577.221582
	-434.681430	574.719436
	-431.189061	575.470600
	-427.699010	574.511164
	-424.213493	574.403673
	-420.743580	573.610036
	-417.261299	574.852655
	-413.806957	575.089000
	-410.339594	575.654018
	-406.851045	575.076673
	-403.383592	575.697036
	-399.901176	574.535727
	-396.416070	574.726782
	-392.952674	575.747709
	-389.473980	574.764800
	-386.012651	575.797818
	-382.535714	575.025618
	-379.058095	574.825273
	-375.567735	576.011400
	-372.104856	575.176655
	-368.612727	574.306473
	-365.143676	574.788418
	-361.680025	574.105127
	-358.208706	574.834545
	-354.745547	573.714055
	-351.278315	575.990182
	-347.791423	575.402764
	-344.335569	575.238345
	-340.861985	573.575036
	-337.390780	574.428545
	-333.893563	572.497800
	-330.415285	573.340345
	-326.939258	575.094782
	-323.459867	574.442236
	-319.974871	573.414255
	-316.509025	573.370764
	-313.031118	572.199218
	-309.538036	573.260600
	-306.086026	574.904509
	-302.609377	574.275055
	-299.141117	574.144145
	-295.674374	574.323200
	-292.184659	573.797836
	-288.708523	574.612364
	-285.236925	574.930745
	-281.772821	575.079891
	-278.308673	574.046927
	-274.818126	574.760855
	-271.339726	574.567964
	-267.842330	575.033036
	-264.351773	575.147182
	-260.899581	574.758764
	-257.418163	573.517727
	-253.922516	573.955236
	-250.435819	573.558055
	-246.948204	574.591509
	-243.467205	574.035455
	-239.987893	574.537818
	-236.498810	573.728236
	-233.012881	575.270073
	-229.521552	574.808273
	-226.049884	574.883382
	-222.576830	575.572800
	-219.101856	575.312091
	-215.612054	574.839582
	-212.131553	575.668182
	-208.645245	574.674764
	-205.171043	572.798236
	-201.691892	574.665673
	-198.228509	573.554345
	-194.740589	573.880800
	-191.265447	573.503655
	-187.804055	574.298509
	-184.324295	575.242727
	-180.874153	574.235818
	-177.400830	574.039418
	-173.926163	573.367164
	-170.444213	573.549218
	-166.945695	573.955127
	-163.476658	574.659727
	-159.996016	575.791600
	-156.516460	574.060982
	-153.025640	574.173982
	-149.544266	574.972800
	-146.054110	574.894691
	-142.575551	573.253564
	-139.078767	574.370782
	-135.606373	573.468655
	-132.112550	575.291109
	-128.634000	574.055891
	-125.147040	574.881309
	-121.682535	575.320745
	-118.225298	573.988891
	-114.746341	573.882891
	-111.255438	574.416982
	-107.764157	574.530600
	-104.291202	575.436873
	-100.826551	574.017073
	-97.344270	574.572782
	-93.831145	574.570273
	-90.337358	574.696327
	-86.870261	575.482527
	-83.397722	576.272473
	-79.923041	574.825000
	-76.444173	574.850455
	-72.971244	575.457145
	-69.495783	575.758564
	-66.021744	573.531782
	-62.549779	573.543182
	-59.077439	573.967564
	-55.603263	575.296636
	-52.134286	574.680600
	-48.651250	574.711382
	-45.173426	574.608891
	-41.702052	574.317400
	-38.229061	574.730055
	-34.743091	574.224091
	-31.270054	574.380309
	-27.802481	575.138636
	-24.318202	575.297873
	-20.840049	575.133436
	-17.388137	575.150818
	-13.882210	574.379182
	-10.399720	574.890818
	-6.941481	573.987727
	-3.470939	574.351309
